order_id,user_id,created_at,discount_cost,basket
850,730,1/16/2022,0,10000
851,136,1/16/2022,0,14000
852,731,1/16/2022,0,10000
853,732,1/16/2022,0,18000
854,733,1/16/2022,0,85000
855,734,1/16/2022,0,20000
856,586,1/16/2022,0,21000
857,735,1/16/2022,10000,9000
858,127,1/16/2022,0,25000
859,557,1/16/2022,0,40000
860,736,1/16/2022,10000,10000
861,737,1/16/2022,15000,20000
862,738,1/16/2022,15000,30000
863,739,1/16/2022,10000,9100
864,740,1/16/2022,0,125000
865,741,1/16/2022,10000,11000
866,23,1/16/2022,39400,31500
867,742,1/16/2022,0,22500
868,743,1/16/2022,0,35000
869,744,1/16/2022,10000,15000
870,63,1/16/2022,6000,40000
871,745,1/16/2022,10000,26000
872,746,1/16/2022,10000,20000
873,747,1/16/2022,10000,18000
874,748,1/16/2022,10000,5000
875,749,1/16/2022,12000,12000
876,750,1/16/2022,15000,23000
877,751,1/16/2022,10000,12500
878,220,1/16/2022,0,35000
879,559,1/16/2022,0,20000
880,752,1/16/2022,0,16000
881,753,1/16/2022,10000,12000
882,754,1/16/2022,0,28500
883,93,1/16/2022,0,15000
884,483,1/17/2022,0,16000
885,692,1/17/2022,0,60000
886,755,1/17/2022,0,8100
887,756,1/17/2022,10000,9500
888,289,1/17/2022,0,10000
889,757,1/17/2022,0,32400
890,758,1/17/2022,10000,19000
891,759,1/17/2022,0,15000
892,760,1/17/2022,0,21000
893,761,1/17/2022,0,21000
894,762,1/17/2022,10000,21000
895,763,1/17/2022,0,6500
896,764,1/17/2022,15000,13000
897,765,1/17/2022,0,24000
898,766,1/17/2022,15000,40000
899,767,1/17/2022,10000,9000
900,571,1/17/2022,0,10000
901,768,1/17/2022,0,14500
902,769,1/17/2022,0,15000
903,581,1/17/2022,0,50000
904,39,1/17/2022,0,18000
905,500,1/17/2022,0,6500
906,770,1/17/2022,12000,22500
907,771,1/17/2022,0,8000
908,772,1/17/2022,15000,33000
909,773,1/17/2022,15000,20000
910,774,1/17/2022,0,6000
911,775,1/17/2022,0,9000
912,776,1/17/2022,9900,5400
913,777,1/17/2022,0,25000
914,778,1/17/2022,10000,8000
915,779,1/17/2022,0,30000
916,168,1/17/2022,0,20500
917,323,1/17/2022,0,15000
918,512,1/17/2022,0,24000
919,780,1/17/2022,10000,7500
920,781,1/17/2022,0,20000
921,782,1/17/2022,0,21000
922,783,1/17/2022,0,16000
923,327,1/17/2022,0,19000
924,784,1/17/2022,0,45000
925,785,1/17/2022,0,12000
926,786,1/17/2022,12000,12000
927,787,1/17/2022,0,70000
928,788,1/17/2022,10000,30000
929,143,1/17/2022,0,15000
930,789,1/17/2022,10000,15000
931,790,1/17/2022,0,12000
932,791,1/17/2022,0,45000
933,792,1/17/2022,10000,9000
934,461,1/17/2022,0,64000
935,793,1/17/2022,9500,8500
936,794,1/17/2022,15000,20000
937,795,1/17/2022,15000,20000
938,589,1/17/2022,0,12000
939,796,1/17/2022,0,35000
940,797,1/17/2022,10000,10000
941,798,1/17/2022,0,11500
942,799,1/17/2022,10000,23000
943,800,1/17/2022,0,5000
944,75,1/17/2022,0,35000
945,801,1/17/2022,10000,25000
946,802,1/17/2022,9900,5400
947,376,1/17/2022,0,30000
948,803,1/17/2022,10000,9000
949,804,1/17/2022,10000,10000
950,805,1/17/2022,0,20000
951,806,1/17/2022,0,12000
952,807,1/17/2022,15000,20000
953,808,1/17/2022,10000,21000
954,274,1/17/2022,0,14000
955,809,1/17/2022,0,7500
956,466,1/18/2022,3400,17000
957,185,1/18/2022,0,9000
958,810,1/18/2022,0,12000
959,289,1/18/2022,0,10800
960,500,1/18/2022,0,6500
961,811,1/18/2022,0,7000
962,812,1/18/2022,0,10000
963,813,1/18/2022,0,21000
964,814,1/18/2022,15000,20000
965,815,1/18/2022,0,21000
966,816,1/18/2022,0,14000
967,817,1/18/2022,0,18000
968,818,1/18/2022,15000,20000
969,819,1/18/2022,15000,30000
970,820,1/18/2022,10000,14000
971,412,1/18/2022,0,20000
972,241,1/18/2022,0,18000
973,821,1/18/2022,10000,9000
974,5,1/18/2022,8000,15500
975,822,1/18/2022,10000,8000
976,823,1/18/2022,10000,9000
977,824,1/18/2022,0,9000
978,825,1/18/2022,0,7000
979,826,1/18/2022,0,5400
980,652,1/18/2022,0,12000
981,268,1/18/2022,0,25000
982,827,1/18/2022,0,28000
983,828,1/18/2022,10000,13500
984,829,1/18/2022,0,12000
985,830,1/18/2022,10000,20600
986,330,1/18/2022,0,40000
987,511,1/18/2022,0,20000
988,584,1/18/2022,0,28000
989,831,1/18/2022,0,35000
990,832,1/18/2022,0,44000
991,833,1/18/2022,10000,10000
992,834,1/18/2022,10000,9100
993,835,1/18/2022,10000,15000
994,836,1/18/2022,15000,80000
995,650,1/18/2022,0,20000
996,837,1/18/2022,8500,8000
997,838,1/18/2022,10000,8000
998,86,1/18/2022,0,18000
999,839,1/18/2022,15000,38000
1000,840,1/18/2022,12000,23200
1001,841,1/18/2022,0,16000
1002,479,1/18/2022,0,30500
1003,842,1/18/2022,10000,20000
1004,843,1/18/2022,0,21000
1005,844,1/18/2022,10000,15000
1006,435,1/18/2022,0,30000
1007,845,1/18/2022,12000,14000
1008,214,1/18/2022,0,35000
1009,846,1/18/2022,15000,27000
1010,847,1/18/2022,10000,35000
1011,848,1/18/2022,0,26000
1012,849,1/18/2022,12000,30000
1013,850,1/18/2022,7800,6300
1014,206,1/18/2022,0,10000
1015,81,1/18/2022,0,30000
1016,851,1/18/2022,0,28000
1017,852,1/18/2022,0,34000
1018,853,1/18/2022,0,11500
1019,854,1/18/2022,0,18000
1020,646,1/18/2022,0,15000
1021,855,1/18/2022,0,8000
1022,856,1/19/2022,10000,16000
1023,523,1/19/2022,0,35000
1024,857,1/19/2022,10000,16000
1025,858,1/19/2022,10000,9000
1026,859,1/19/2022,0,10000
1027,860,1/19/2022,12000,15000
1028,375,1/19/2022,0,94000
1029,790,1/19/2022,0,48810
1030,861,1/19/2022,0,15000
1031,11,1/19/2022,0,22000
1032,404,1/19/2022,0,21000
1033,716,1/19/2022,0,20000
1034,862,1/19/2022,0,12000
1035,863,1/19/2022,10000,20000
1036,864,1/19/2022,10000,12000
1037,763,1/19/2022,0,6500
1038,865,1/19/2022,15000,25000
1039,534,1/19/2022,0,40000
1040,866,1/19/2022,0,6000
1041,75,1/19/2022,0,35000
1042,867,1/19/2022,0,28000
1043,868,1/19/2022,0,11000
1044,869,1/19/2022,10000,15000
1045,870,1/19/2022,10000,20000
1046,639,1/19/2022,0,25000
1047,871,1/19/2022,15000,20000
1048,872,1/19/2022,12000,17000
1049,873,1/19/2022,0,21000
1050,874,1/19/2022,0,12000
1051,875,1/19/2022,10000,9000
1052,876,1/19/2022,0,30000
1053,877,1/19/2022,0,26000
1054,878,1/19/2022,0,40000
1055,879,1/19/2022,10000,9000
1056,772,1/19/2022,0,25000
1057,354,1/19/2022,0,24000
1058,880,1/19/2022,10000,9000
1059,881,1/19/2022,0,5400
1060,882,1/19/2022,15000,20000
1061,883,1/19/2022,10000,10000
1062,85,1/19/2022,0,34500
1063,884,1/19/2022,10000,9000
1064,885,1/19/2022,9000,8500
1065,886,1/19/2022,8750,17500
1066,887,1/19/2022,10000,30000
1067,888,1/19/2022,9450,9450
1068,889,1/19/2022,10000,10500
1069,890,1/19/2022,0,10500
1070,891,1/19/2022,0,28500
1071,892,1/19/2022,10000,10000
1072,893,1/19/2022,10000,27500
1073,431,1/19/2022,0,15000
1074,367,1/19/2022,0,22500
1075,627,1/19/2022,0,24000
1076,894,1/19/2022,10000,10000
1077,895,1/19/2022,10000,10000
1078,896,1/19/2022,0,14000
1079,395,1/19/2022,0,40000
1080,897,1/19/2022,0,60000
1081,898,1/19/2022,15000,21000
1082,899,1/19/2022,15000,12750
1083,900,1/19/2022,0,42000
1084,901,1/19/2022,10000,35000
1085,902,1/19/2022,0,40000
1086,903,1/19/2022,0,30000
1087,904,1/19/2022,15000,12000
1088,905,1/19/2022,15000,16000
1089,906,1/19/2022,0,18000
1090,907,1/19/2022,10000,35000
1091,908,1/19/2022,10000,20000
1092,909,1/19/2022,0,28000
1093,122,1/19/2022,18000,13500
1094,910,1/19/2022,8000,12000
1095,911,1/19/2022,0,20000
1096,912,1/19/2022,0,11000
1097,913,1/20/2022,15000,40000
1098,914,1/20/2022,0,14500
1099,293,1/20/2022,0,16000
1100,915,1/20/2022,15000,21000
1101,916,1/20/2022,0,25000
1102,917,1/20/2022,10000,9000
1103,918,1/20/2022,15000,10500
1104,289,1/20/2022,0,11500
1105,919,1/20/2022,10000,10000
1106,920,1/20/2022,0,36000
1107,921,1/20/2022,15000,30000
1108,922,1/20/2022,0,20000
1109,609,1/20/2022,0,8000
1110,923,1/20/2022,16000,17000
1111,924,1/20/2022,0,20000
1112,179,1/20/2022,0,50000
1113,415,1/20/2022,0,10000
1114,925,1/20/2022,0,14000
1115,926,1/20/2022,0,18000
1116,927,1/20/2022,0,34000
1117,928,1/20/2022,0,10000
1118,929,1/20/2022,0,42000
1119,930,1/20/2022,12000,16000
1120,451,1/20/2022,0,25000
1121,931,1/20/2022,0,12000
1122,932,1/20/2022,0,10000
1123,933,1/20/2022,12000,20000
1124,653,1/20/2022,0,20000
1125,934,1/20/2022,15000,32000
1126,935,1/20/2022,10000,15000
1127,936,1/20/2022,10000,28000
1128,691,1/20/2022,0,50000
1129,937,1/20/2022,0,50000
1130,938,1/20/2022,10000,9000
1131,322,1/20/2022,0,20000
1132,939,1/20/2022,15000,20000
1133,940,1/20/2022,15000,24000
1134,941,1/20/2022,9900,5400
1135,39,1/20/2022,0,24000
1136,942,1/20/2022,0,28800
1137,943,1/20/2022,0,7000
1138,944,1/20/2022,0,10000
1139,945,1/20/2022,0,21000
1140,946,1/20/2022,0,13500
1141,947,1/20/2022,0,24000
1142,948,1/20/2022,10000,20000
1143,949,1/20/2022,10000,20000
1144,950,1/20/2022,0,20000
1145,951,1/20/2022,8500,8000
1146,952,1/20/2022,0,20000
1147,953,1/20/2022,0,28000
1148,954,1/20/2022,10000,13000
1149,955,1/20/2022,10000,9000
1150,306,1/20/2022,0,13000
1151,956,1/20/2022,10000,9000
1152,319,1/20/2022,0,18000
1153,957,1/20/2022,15000,20000
1154,958,1/20/2022,0,18000
1155,959,1/20/2022,0,6500
1156,960,1/20/2022,0,6000
1157,961,1/20/2022,15000,21000
1158,294,1/20/2022,0,20000
1159,962,1/20/2022,9450,9450
1160,671,1/20/2022,0,12000
1161,963,1/20/2022,0,36000
1162,964,1/20/2022,0,15000
1163,965,1/20/2022,10000,10000
1164,42,1/20/2022,0,37000
1165,525,1/20/2022,0,30000
1166,89,1/20/2022,6000,14000
1167,966,1/20/2022,10000,12000
1168,967,1/20/2022,0,28000
1169,599,1/20/2022,0,26000
1170,968,1/20/2022,0,27500
1171,969,1/20/2022,0,7000
1172,970,1/20/2022,10000,12000
1173,93,1/20/2022,0,15000
1174,971,1/20/2022,10000,10000
1175,972,1/20/2022,0,55000
1176,973,1/20/2022,13000,12000
1177,766,1/20/2022,0,36000
1178,75,1/20/2022,0,35000
1179,974,1/20/2022,10000,9500
1180,975,1/20/2022,10000,30000
1181,976,1/20/2022,0,68000
1182,977,1/20/2022,10000,30000
1183,978,1/20/2022,10000,24700
1184,979,1/20/2022,10000,22500
1185,980,1/20/2022,10000,16000
1186,981,1/20/2022,15000,20000
1187,982,1/20/2022,10000,10500
1188,983,1/20/2022,0,28800
1189,16,1/20/2022,8000,50000
1190,984,1/20/2022,15000,10000
1191,985,1/20/2022,0,25000
1192,986,1/20/2022,0,30000
1193,557,1/20/2022,0,40000
1194,987,1/20/2022,0,19000
1195,988,1/20/2022,10000,13500
1196,76,1/21/2022,0,16000
1197,989,1/21/2022,15000,10000
1198,990,1/21/2022,0,20000
1199,991,1/21/2022,0,15000
1200,992,1/21/2022,0,57000
1201,993,1/21/2022,0,30000
1202,289,1/21/2022,0,12000
1203,994,1/21/2022,0,20000
1204,995,1/21/2022,10000,20000
1205,675,1/21/2022,0,43500
1206,996,1/21/2022,0,48000
1207,997,1/21/2022,0,10000
1208,998,1/21/2022,0,10000
1209,999,1/21/2022,10000,17000
1210,1000,1/21/2022,0,21000
1211,1001,1/21/2022,0,10000
1212,100,1/21/2022,8000,10000
1213,1002,1/21/2022,0,6000
1214,1003,1/21/2022,0,10000
1215,1004,1/21/2022,0,14000
1216,1005,1/21/2022,0,40000
1217,136,1/21/2022,0,24000
1218,654,1/21/2022,0,40000
1219,1006,1/21/2022,0,30000
1220,1007,1/21/2022,10000,15000
1221,1008,1/21/2022,0,30000
1222,1009,1/21/2022,15000,22000
1223,1010,1/21/2022,0,24000
1224,1011,1/21/2022,10000,10000
1225,1012,1/21/2022,0,30000
1226,1013,1/21/2022,10000,6000
1227,362,1/21/2022,0,60000
1228,1014,1/21/2022,0,14000
1229,1015,1/21/2022,0,22000
1230,1016,1/21/2022,0,29000
1231,1017,1/21/2022,0,15000
1232,405,1/21/2022,0,20000
1233,1018,1/21/2022,0,12000
1234,905,1/21/2022,0,5000
1235,1019,1/21/2022,0,6000
1236,839,1/21/2022,0,15000
1237,1020,1/21/2022,0,7000
1238,1021,1/21/2022,0,28000
1239,1022,1/21/2022,0,18000
1240,627,1/21/2022,0,14000
1241,254,1/21/2022,0,10000
1242,1023,1/21/2022,0,10000
1243,1024,1/21/2022,10000,20000
1244,966,1/21/2022,0,6000
1245,1025,1/21/2022,10000,12000
1246,1026,1/21/2022,10000,14000
1247,1027,1/21/2022,0,5000
1248,677,1/21/2022,0,16000
1249,153,1/21/2022,0,23000
1250,1028,1/21/2022,10000,20000
1251,1029,1/21/2022,0,18900
1252,642,1/21/2022,0,20000
1253,1030,1/21/2022,10000,32000
1254,1031,1/21/2022,10000,65000
1255,1032,1/21/2022,0,14000
1256,359,1/21/2022,8000,18000
1257,1033,1/21/2022,10000,11000
1258,1034,1/21/2022,15000,36000
1259,1035,1/21/2022,10000,20000
1260,1036,1/21/2022,15000,24000
1261,1037,1/21/2022,15000,20000
1262,1038,1/21/2022,10000,10000
1263,1039,1/21/2022,0,21000
1264,1040,1/21/2022,12000,30000
1265,1041,1/21/2022,0,5250
1266,612,1/21/2022,0,25000
1267,1042,1/21/2022,15000,24000
1268,1043,1/21/2022,15000,14000
1269,1044,1/21/2022,0,12000
1270,1045,1/21/2022,0,17000
1271,1046,1/21/2022,0,8000
1272,440,1/21/2022,0,30000
1273,427,1/21/2022,0,40000
1274,813,1/21/2022,0,21000
1275,1047,1/21/2022,0,30000
1276,1048,1/21/2022,0,16000
1277,959,1/21/2022,0,14000
1278,1049,1/21/2022,15000,30000
1279,1050,1/21/2022,15000,49500
1280,1051,1/21/2022,15000,20000
1281,734,1/21/2022,0,29000
1282,1052,1/21/2022,15000,30000
1283,1053,1/21/2022,15000,72000
1284,1054,1/21/2022,10000,10500
1285,1055,1/21/2022,9750,8750
1286,1056,1/21/2022,10000,9000
1287,1057,1/21/2022,10000,9500
1288,38,1/21/2022,0,7000
1289,705,1/21/2022,0,60000
1290,1058,1/21/2022,0,65000
1291,1059,1/21/2022,15000,20000
1292,1060,1/21/2022,0,12000
1293,1061,1/21/2022,0,16000
1294,1062,1/21/2022,0,20000
1295,1063,1/21/2022,15000,30000
1296,1064,1/22/2022,10000,40000
1297,232,1/22/2022,0,30000
1298,1065,1/22/2022,15000,36000
1299,25,1/22/2022,8000,11000
1300,101,1/22/2022,0,27500
1301,1066,1/22/2022,10000,14000
1302,1067,1/22/2022,10000,32300
1303,1068,1/22/2022,10000,10000
1304,1069,1/22/2022,0,28000
1305,782,1/22/2022,0,15000
1306,1023,1/22/2022,0,12000
1307,335,1/22/2022,0,12000
1308,1070,1/22/2022,0,40000
1309,1071,1/22/2022,15000,20000
1310,1070,1/22/2022,0,19000
1311,46,1/22/2022,8000,22500
1312,503,1/22/2022,0,28000
1313,708,1/22/2022,0,35000
1314,1072,1/22/2022,0,35000
1315,326,1/22/2022,0,22000
1316,512,1/22/2022,0,24000
1317,1073,1/22/2022,10000,18000
1318,847,1/22/2022,6000,28000
1319,1074,1/22/2022,0,23000
1320,1074,1/22/2022,15000,44000
1321,1075,1/22/2022,15000,20000
1322,275,1/22/2022,0,22500
1323,1076,1/22/2022,0,7000
1324,1077,1/22/2022,15000,24000
1325,1078,1/22/2022,10000,30000
1326,1079,1/22/2022,15000,19000
1327,1080,1/22/2022,10000,18000
1328,241,1/22/2022,0,23000
1329,306,1/22/2022,0,13000
1330,1081,1/22/2022,12000,24000
1331,1082,1/22/2022,0,35000
1332,966,1/22/2022,0,6000
1333,970,1/22/2022,0,6000
1334,1083,1/22/2022,0,10000
1335,1025,1/22/2022,0,6000
1336,1084,1/22/2022,10000,30000
1337,1085,1/22/2022,0,48000
1338,1086,1/22/2022,15000,20000
1339,1087,1/22/2022,0,20000
1340,1088,1/22/2022,10000,7000
1341,1089,1/22/2022,15000,22500
1342,738,1/22/2022,0,15000
1343,1090,1/22/2022,0,60000
1344,1091,1/22/2022,10000,17500
1345,1092,1/22/2022,0,18000
1346,1093,1/22/2022,10000,20000
1347,1094,1/22/2022,10000,8000
1348,1095,1/22/2022,12000,10000
1349,1096,1/22/2022,0,18000
1350,1097,1/22/2022,0,18000
1351,170,1/22/2022,0,11000
1352,1098,1/22/2022,0,24000
1353,1099,1/22/2022,0,20000
1354,1100,1/22/2022,12000,27000
1355,1101,1/22/2022,15000,29000
1356,1102,1/22/2022,0,6000
1357,1103,1/23/2022,0,14000
1358,1104,1/23/2022,0,7500
1359,415,1/23/2022,0,10000
1360,681,1/23/2022,0,5000
1361,926,1/23/2022,0,18000
1362,500,1/23/2022,0,7000
1363,487,1/23/2022,0,28500
1364,1105,1/23/2022,0,12000
1365,1106,1/23/2022,0,16500
1366,1107,1/23/2022,0,17400
1367,1108,1/23/2022,10000,22000
1368,811,1/23/2022,0,6000
1369,1109,1/23/2022,0,18500
1370,1110,1/23/2022,15000,23000
1371,1111,1/23/2022,10000,10000
1372,1112,1/23/2022,10000,25000
1373,1113,1/23/2022,11500,11000
1374,1114,1/23/2022,0,30000
1375,1115,1/23/2022,0,47000
1376,19,1/23/2022,0,45000
1377,1116,1/23/2022,0,16150
1378,354,1/23/2022,0,24000
1379,1117,1/23/2022,0,8000
1380,539,1/23/2022,0,12000
1381,1118,1/23/2022,0,5000
1382,966,1/23/2022,0,6000
1383,1119,1/23/2022,10000,8000
1384,327,1/23/2022,0,19000
1385,1120,1/23/2022,0,30000
1386,1121,1/23/2022,0,15000
1387,928,1/23/2022,0,6000
1388,1122,1/23/2022,0,50000
1389,1123,1/23/2022,10000,5000
1390,1124,1/23/2022,15000,20000
1391,675,1/23/2022,0,54000
1392,1125,1/23/2022,0,15000
1393,85,1/23/2022,6000,46000
1394,313,1/23/2022,0,7000
1395,1126,1/23/2022,0,14000
1396,1127,1/23/2022,0,20500
1397,966,1/23/2022,0,6000
1398,1025,1/23/2022,0,6000
1399,1128,1/23/2022,10000,21000
1400,1129,1/23/2022,0,15000
1401,1130,1/23/2022,0,12000
1402,1131,1/23/2022,20000,35000
1403,1132,1/23/2022,15000,22000
1404,1133,1/23/2022,10000,12000
1405,1134,1/23/2022,0,30000
1406,743,1/23/2022,0,30000
1407,1135,1/23/2022,10000,11000
1408,1136,1/23/2022,0,20000
1409,761,1/23/2022,0,30000
1410,511,1/23/2022,0,30000
1411,52,1/23/2022,8000,10000
1412,852,1/23/2022,0,34000
1413,1137,1/23/2022,0,30000
1414,1138,1/23/2022,10000,9000
1415,1139,1/23/2022,0,17000
1416,613,1/23/2022,0,9000
1417,1140,1/24/2022,10000,26000
1418,1141,1/24/2022,10000,21000
1419,103,1/24/2022,0,22000
1420,1142,1/24/2022,12000,20000
1421,1143,1/24/2022,12000,12000
1422,1144,1/24/2022,0,20000
1423,991,1/24/2022,0,9000
1424,298,1/24/2022,0,12000
1425,500,1/24/2022,0,7000
1426,1145,1/24/2022,0,15000
1427,358,1/24/2022,0,13500
1428,452,1/24/2022,0,12000
1429,1146,1/24/2022,0,20000
1430,352,1/24/2022,0,10000
1431,1147,1/24/2022,10000,6000
1432,1148,1/24/2022,15000,20000
1433,1149,1/24/2022,0,28500
1434,73,1/24/2022,0,10000
1435,241,1/24/2022,0,26000
1436,873,1/24/2022,0,45000
1437,1150,1/24/2022,10000,10000
1438,1151,1/24/2022,10000,8000
1439,414,1/24/2022,0,15000
1440,1152,1/24/2022,10000,5000
1441,1153,1/24/2022,0,52500
1442,1154,1/24/2022,10000,16000
1443,1155,1/24/2022,0,5000
1444,948,1/24/2022,0,20000
1445,742,1/24/2022,0,29500
1446,1155,1/24/2022,0,7000
1447,1156,1/24/2022,0,60000
1448,710,1/24/2022,0,22000
1449,1157,1/24/2022,12000,10000
1450,1158,1/24/2022,10000,16000
1451,1159,1/24/2022,0,36000
1452,1160,1/24/2022,10000,30000
1453,936,1/24/2022,0,30000
1454,1161,1/24/2022,0,18000
1455,1162,1/24/2022,10000,25000
1456,1163,1/24/2022,0,30000
1457,1164,1/24/2022,0,24000
1458,639,1/24/2022,0,32000
1459,1165,1/24/2022,0,65000
1460,512,1/24/2022,0,30000
1461,1166,1/24/2022,0,46000
1462,1167,1/24/2022,0,39000
1463,1168,1/24/2022,10000,20000
1464,1169,1/24/2022,10000,6000
1465,1170,1/24/2022,0,8000
1466,940,1/24/2022,6000,16000
1467,1171,1/24/2022,10000,12000
1468,1172,1/24/2022,10000,18000
1469,1173,1/24/2022,0,10000
1470,1174,1/24/2022,0,30000
1471,1175,1/24/2022,10000,18000
1472,177,1/24/2022,0,50000
1473,1176,1/24/2022,10000,15000
1474,479,1/24/2022,0,32000
1475,1177,1/24/2022,15000,26000
1476,142,1/24/2022,8000,13500
1477,1178,1/24/2022,10000,5000
1478,669,1/24/2022,0,18000
1479,1179,1/24/2022,0,12000
1480,957,1/24/2022,6000,16000
1481,121,1/25/2022,0,23000
1482,99,1/25/2022,0,11000
1483,10,1/25/2022,0,50000
1484,1180,1/25/2022,10000,10000
1485,716,1/25/2022,0,16000
1486,500,1/25/2022,0,7000
1487,1181,1/25/2022,10000,11500
1488,1182,1/25/2022,0,20000
1489,1183,1/25/2022,12300,23000
1490,1184,1/25/2022,10000,28500
1491,811,1/25/2022,0,6000
1492,1185,1/25/2022,0,42000
1493,1062,1/25/2022,0,17000
1494,1186,1/25/2022,10000,24000
1495,924,1/25/2022,0,20000
1496,63,1/25/2022,0,44000
1497,1187,1/25/2022,0,30000
1498,691,1/25/2022,6000,62000
1499,1188,1/25/2022,10000,7000
1500,1189,1/25/2022,10000,25000
1501,809,1/25/2022,0,14000
1502,24,1/25/2022,8000,20000
1503,1190,1/25/2022,10000,6000
1504,1191,1/25/2022,10000,10000
1505,1192,1/25/2022,10000,25000
1506,1193,1/25/2022,0,30000
1507,1194,1/25/2022,10000,6000
1508,1195,1/25/2022,0,21000
1509,1196,1/25/2022,10000,6500
1510,1197,1/25/2022,10000,30000
1511,1198,1/25/2022,10000,10000
1512,1199,1/25/2022,10000,30000
1513,1200,1/25/2022,0,53200
1514,1201,1/25/2022,0,22000
1515,1202,1/25/2022,10000,5000
1516,314,1/25/2022,0,16000
1517,779,1/25/2022,0,23000
1518,1203,1/25/2022,0,7500
1519,1204,1/25/2022,0,95500
1520,508,1/25/2022,0,7000
1521,1205,1/25/2022,10000,6500
1522,1206,1/25/2022,0,72500
1523,1207,1/25/2022,10000,13000
1524,983,1/25/2022,0,40000
1525,601,1/25/2022,6000,25000
1526,1208,1/25/2022,0,50000
1527,523,1/25/2022,6000,28000
1528,1209,1/25/2022,10000,5000
1529,738,1/25/2022,6000,20000
1530,1210,1/25/2022,0,15000
1531,1030,1/25/2022,0,15000
1532,62,1/25/2022,0,15000
1533,1211,1/25/2022,10000,6000
1534,1212,1/25/2022,0,40000
1535,1213,1/25/2022,1000,10000
1536,179,1/25/2022,0,50000
1537,1214,1/25/2022,12000,16000
1538,1215,1/25/2022,0,20000
1539,1216,1/25/2022,0,14000
1540,1217,1/25/2022,0,24000
1541,1216,1/25/2022,0,34000
1542,1218,1/25/2022,10000,14000
1543,1219,1/25/2022,15000,31500
1544,1220,1/26/2022,0,10000
1545,500,1/26/2022,0,7000
1546,1221,1/26/2022,0,20000
1547,692,1/26/2022,0,60000
1548,1222,1/26/2022,0,30000
1549,1223,1/26/2022,10000,18000
1550,1224,1/26/2022,0,12000
1551,122,1/26/2022,8000,12000
1552,1225,1/26/2022,0,45000
1553,639,1/26/2022,0,40000
1554,1226,1/26/2022,10000,10000
1555,653,1/26/2022,0,12000
1556,1227,1/26/2022,10000,6000
1557,1228,1/26/2022,0,8000
1558,873,1/26/2022,0,24000
1559,229,1/26/2022,0,15000
1560,1229,1/26/2022,10000,6500
1561,1230,1/26/2022,0,5200
1562,473,1/26/2022,0,21000
1563,18,1/26/2022,0,13000
1564,205,1/26/2022,0,21375
1565,1231,1/26/2022,10000,42000
1566,512,1/26/2022,1400,14000
1567,1232,1/26/2022,0,17500
1568,1233,1/26/2022,0,20000
1569,1234,1/26/2022,10000,12000
1570,35,1/26/2022,0,15000
1571,1235,1/26/2022,10000,10500
1572,27,1/26/2022,0,28000
1573,839,1/26/2022,6000,38000
1574,1236,1/26/2022,0,25000
1575,1237,1/26/2022,1200,12000
1576,1238,1/26/2022,10000,30000
1577,584,1/26/2022,0,28000
1578,581,1/26/2022,0,28000
1579,1239,1/26/2022,10000,6500
1580,221,1/26/2022,4000,40000
1581,1240,1/26/2022,10000,11250
1582,1241,1/26/2022,10000,12000
1583,1242,1/26/2022,10000,22000
1584,437,1/26/2022,0,14000
1585,1243,1/26/2022,10000,12000
1586,703,1/26/2022,0,20000
1587,1244,1/26/2022,0,18000
1588,1244,1/26/2022,1250,12500
1589,142,1/26/2022,8000,13500
1590,1245,1/26/2022,0,30000
1591,1246,1/26/2022,15000,16000
1592,1247,1/26/2022,10000,11000
1593,1248,1/26/2022,0,10500
1594,1249,1/26/2022,0,50000
1595,1250,1/26/2022,0,25000
1596,1251,1/26/2022,10000,25000
1597,1252,1/26/2022,0,31000
1598,1253,1/26/2022,10000,18000
1599,1254,1/26/2022,10000,9000
1600,1255,1/26/2022,10000,16000
1601,1195,1/26/2022,0,21000
1602,228,1/27/2022,0,7000
1603,1256,1/27/2022,0,57000
1604,1257,1/27/2022,10000,17000
1605,922,1/27/2022,0,20000
1606,1258,1/27/2022,0,21000
1607,1259,1/27/2022,10000,18000
1608,1260,1/27/2022,0,10000
1609,1142,1/27/2022,0,11000
1610,1261,1/27/2022,0,20000
1611,918,1/27/2022,0,10500
1612,1262,1/27/2022,0,14000
1613,1263,1/27/2022,2400,24000
1614,1264,1/27/2022,0,40000
1615,1265,1/27/2022,0,40000
1616,1266,1/27/2022,0,8000
1617,1267,1/27/2022,0,14000
1618,1268,1/27/2022,10000,6000
1619,320,1/27/2022,0,17000
1620,1269,1/27/2022,0,32000
1621,512,1/27/2022,0,30000
1622,436,1/27/2022,0,15000
1623,691,1/27/2022,0,41000
1624,1270,1/27/2022,0,75000
1625,158,1/27/2022,0,33000
1626,1271,1/27/2022,10000,32000
1627,1272,1/27/2022,9500,8000
1628,1273,1/27/2022,0,5000
1629,1274,1/27/2022,10000,20000
1630,1275,1/27/2022,10000,10000
1631,511,1/27/2022,0,10000
1632,1276,1/27/2022,0,5100
1633,1099,1/27/2022,1500,15000
1634,1277,1/27/2022,0,30000
1635,38,1/27/2022,0,14000
1636,254,1/27/2022,0,10000
